country,iso_code,year,population,gdp,biofuel_electricity,carbon_intensity_elec,coal_electricity,electricity_demand,electricity_generation,fossil_electricity,gas_electricity,hydro_electricity,low_carbon_electricity,nuclear_electricity,oil_electricity,other_renewable_electricity,other_renewable_exc_biofuel_electricity,per_capita_electricity,renewables_electricity,solar_electricity,wind_electricity
Gambia,GMB,2017,2381189.0,3704517888.0,0.0,645.161,0.0,310000000.0,310000000.0,310000000.0,0.0,0.0,0.0,0.0,310000000.0,0.0,0.0,130.187,0.0,0.0,0.0
Gambia,GMB,2018,2444916.0,3947002112.0,0.0,666.667,0.0,390000000.0,390000000.0,390000000.0,0.0,0.0,0.0,0.0,390000000.0,0.0,0.0,159.515,0.0,0.0,0.0
Gambia,GMB,2019,2508882.0,4192588544.0,0.0,652.174,0.0,460000000.0,460000000.0,460000000.0,0.0,0.0,0.0,0.0,460000000.0,0.0,0.0,183.349,0.0,0.0,0.0
Gambia,GMB,2020,2574005.0,4217390080.0,0.0,666.667,0.0,480000000.0,480000000.0,480000000.0,0.0,0.0,0.0,0.0,480000000.0,0.0,0.0,186.48,0.0,0.0,0.0
Gambia,GMB,2021,2639922.0,4439051264.0,0.0,660.0,0.0,500000000.0,500000000.0,500000000.0,0.0,0.0,0.0,0.0,500000000.0,0.0,0.0,189.4,0.0,0.0,0.0
Gambia,GMB,2022,2705995.0,4656793600.0,0.0,666.667,0.0,510000000.0,510000000.0,510000000.0,0.0,0.0,0.0,0.0,510000000.0,0.0,0.0,188.47,0.0,0.0,0.0
Georgia,GEO,2017,3771904.0,56501157888.0,0.0,141.608,20000000.0,12250000000.0,11440000000.0,2230000000.0,2210000000.0,9120000000.0,9210000000.0,0.0,0.0,0.0,0.0,3032.951,9210000000.0,0.0,90000000.0
Georgia,GEO,2018,3772323.0,59237502976.0,0.0,128.738,10000000.0,12960000000.0,12040000000.0,2109999999.9999998,2100000000.0,9850000000.0,9930000000.0,0.0,0.0,0.0,0.0,3191.667,9930000000.0,0.0,80000000.0
Georgia,GEO,2019,3770814.0,62188711936.0,0.0,167.791,0.0,13240000000.0,11860000000.0,2840000000.0,2840000000.0,8930000000.0,9020000000.0,0.0,0.0,0.0,0.0,3145.209,9020000000.0,0.0,90000000.0
Georgia,GEO,2020,3765912.0,57984757760.0,0.0,175.627,0.0,12620000000.0,11160000000.0,2820000000.0,2820000000.0,8250000000.0,8340000000.0,0.0,0.0,0.0,0.0,2963.426,8340000000.0,0.0,90000000.0
Georgia,GEO,2021,3757984.0,64053444608.0,0.0,136.867,0.0,14260000000.0,12640000000.0,2380000000.0,2380000000.0,10180000000.0,10260000000.0,0.0,0.0,0.0,0.0,3363.506,10260000000.0,0.0,80000000.0
Georgia,GEO,2022,3744385.0,70528606208.0,0.0,167.018,0.0,14810000000.0,14250000000.0,3390000000.0,3390000000.0,10770000000.0,10860000000.0,0.0,0.0,0.0,0.0,3805.698,10860000000.0,0.0,90000000.0
Germany,DEU,2017,82624368.0,3808389496832.0,50920000000.0,469.711,241260000000.0,592000000000.0,644460000000.0,352460000000.0,86040000000.0,20150000000.0,292000000000.0,76320000000.0,25160000000.0,51080000000.0,160000000.0,7799.879,215680000000.0,38760000000.0,105690000000.0
Germany,DEU,2018,82896696.0,3845758648320.0,50790000000.0,454.545,228160000000.0,583540000000.0,632280000000.0,333350000000.0,81560000000.0,17690000000.0,298930000000.0,76000000000.0,23630000000.0,50970000000.0,180000000.0,7627.325,222930000000.0,44320000000.0,109950000000.0
Germany,DEU,2019,83148144.0,3886392803328.0,50130000000.0,392.491,171450000000.0,567420000000.0,600090000000.0,283850000000.0,90000000000.0,19730000000.0,316240000000.0,75070000000.0,22400000000.0,50330000000.0,200000000.0,7217.119,241170000000.0,45220000000.0,125890000000.0
Germany,DEU,2020,83328992.0,3742720851968.0,50930000000.0,355.659,134600000000.0,547720000000.0,566750000000.0,250880000000.0,95000000000.0,18720000000.0,315870000000.0,64379999999.99999,21280000000.0,51160000000.0,230000000.0,6801.354,251490000000.0,49500000000.0,132110000000.00002
Germany,DEU,2021,83408560.0,3841041629184.0,49100000000.0,394.538,164650000000.0,560730000000.0,579310000000.0,277190000000.0,90300000000.0,19660000000.0,302120000000.0,69130000000.0,22240000000.0,49340000000.0,240000000.0,6945.45,232990000000.0,49340000000.0,114650000000.0
Germany,DEU,2022,83369840.0,3909612732416.0,48140000000.0,420.057,179980000000.0,540210000000.00006,567470000000.0,281330000000.0,79800000000.0,17630000000.0,286140000000.0,34710000000.0,21550000000.0,48350000000.0,210000000.0,6806.658,251430000000.0,60790000000.0,124660000000.0
Ghana,GHA,2017,30222266.0,117627101184.0,20000000.0,407.519,0.0,13350000000.0,13300000000.0,7630000000.0,3990000000.0,5620000000.0,5670000000.0,0.0,3640000000.0,20000000.0,0.0,440.073,5670000000.0,30000000.0,0.0
Ghana,GHA,2018,30870648.0,124919971840.0,20000000.0,421.865,0.0,14310000000.0,14910000000.0,8840000000.0,5120000000.0,6020000000.0,6070000000.0,0.0,3720000000.0,20000000.0,0.0,482.983,6070000000.0,30000000.0,0.0
Ghana,GHA,2019,31522294.0,133049778176.0,20000000.0,416.763,0.0,16000000000.0,17300000000.0,9980000000.0,7190000000.0,7250000000.0,7320000000.0,0.0,2790000000.0,20000000.0,0.0,548.818,7320000000.0,50000000.0,0.0
Ghana,GHA,2020,32180402.0,133733646336.0,20000000.0,459.199,0.0,17990000000.0,19730000000.0,12360000000.0,11590000000.0,7290000000.0,7370000000.0,0.0,770000000.0,20000000.0,0.0,613.106,7370000000.0,60000000.0,0.0
Ghana,GHA,2021,32833036.0,140896419840.0,20000000.0,478.261,0.0,20390000000.0,22080000000.0,14400000000.0,13800000000.0,7530000000.0,7680000000.0,0.0,600000000.0,20000000.0,0.0,672.493,7680000000.0,130000000.0,0.0
Ghana,GHA,2022,33475870.0,145431871488.0,20000000.0,484.0,0.0,20760000000.0,22500000000.0,14850000000.0,14230000000.0,7500000000.0,7650000000.0,0.0,620000000.0,20000000.0,0.0,672.126,7650000000.0,130000000.0,0.0
Gibraltar,GIB,2017,32628.0,,0.0,666.667,0.0,210000000.0,210000000.0,210000000.0,0.0,0.0,0.0,0.0,210000000.0,0.0,0.0,6436.19,0.0,0.0,0.0
Gibraltar,GIB,2018,32677.0,,0.0,636.364,0.0,220000000.0,220000000.0,220000000.0,0.0,0.0,0.0,0.0,220000000.0,0.0,0.0,6732.564,0.0,0.0,0.0
Gibraltar,GIB,2019,32715.0,,0.0,636.364,0.0,220000000.0,220000000.0,220000000.0,70000000.0,0.0,0.0,0.0,150000000.0,0.0,0.0,6724.744,0.0,0.0,0.0
Gibraltar,GIB,2020,32739.0,,0.0,571.429,0.0,210000000.0,210000000.0,210000000.0,210000000.0,0.0,0.0,0.0,0.0,0.0,0.0,6414.368,0.0,0.0,0.0
Gibraltar,GIB,2021,32698.0,,0.0,565.217,0.0,230000000.0,230000000.0,230000000.0,230000000.0,0.0,0.0,0.0,0.0,0.0,0.0,7034.069,0.0,0.0,0.0
Gibraltar,GIB,2022,32677.0,,0.0,600.0,0.0,250000000.0,250000000.0,250000000.0,250000000.0,0.0,0.0,0.0,0.0,0.0,0.0,7650.641,0.0,0.0,0.0
Greece,GRC,2017,10692230.0,243776815104.0,310000000.0,579.745,18760000000.0,61040000000.0,54800000000.0,41000000000.0,17129999999.999998,3960000000.0,13800000000.0,0.0,5110000000.0,310000000.0,0.0,5125.217,13800000000.0,3990000000.0,5540000000.0
Greece,GRC,2018,10633275.0,247844012032.0,310000000.0,545.144,17190000000.0,58890000000.0,52610000000.0,36470000000.0,14090000000.0,5740000000.0,16140000000.0,0.0,5190000000.0,310000000.0,0.0,4947.676,16140000000.0,3790000000.0,6300000000.0
Greece,GRC,2019,10574026.0,252514238464.0,400000000.0,496.976,12120000000.0,57890000000.0,47950000000.0,31850000000.0,14500000000.0,4000000000.0,16100000000.000002,0.0,5230000000.0,400000000.0,0.0,4534.697,16100000000.000002,4430000000.0,7270000000.0
Greece,GRC,2020,10512232.0,229777833984.0,450000000.0,423.069,6610000000.0,56370000000.0,47510000000.0,29960000000.0,19230000000.0,3340000000.0,17550000000.0,0.0,4120000000.0,450000000.0,0.0,4519.497,17550000000.0,4450000000.0,9310000000.0
Greece,GRC,2021,10445368.0,249158205440.0,500000000.0,383.112,5320000000.0,57920000000.0,54240000000.0,32110000000.0,22490000000.0,5900000000.0,22130000000.0,0.0,4300000000.0,500000000.0,0.0,5192.732,22130000000.0,5250000000.0,10480000000.0
Greece,GRC,2022,10384972.0,263892680704.0,570000000.0,376.671,5760000000.0,55060000000.0,51610000000.0,29170000000.0,19140000000.0,3860000000.0,22440000000.0,0.0,4269999999.9999995,570000000.0,0.0,4969.681,22440000000.0,7140000000.0,10870000000.0
Greenland,GRL,2017,55951.0,,0.0,180.0,0.0,500000000.0,500000000.0,120000000.0,0.0,380000000.0,380000000.0,0.0,120000000.0,0.0,0.0,8936.391,380000000.0,0.0,0.0
Greenland,GRL,2018,55954.0,,0.0,185.185,0.0,540000000.0,540000000.0,130000000.0,0.0,410000000.0,410000000.0,0.0,130000000.0,0.0,0.0,9650.784,410000000.0,0.0,0.0
Greenland,GRL,2019,55955.0,,0.0,188.679,0.0,530000000.0,530000000.0,130000000.0,0.0,400000000.0,400000000.0,0.0,130000000.0,0.0,0.0,9471.896,400000000.0,0.0,0.0
Greenland,GRL,2020,56049.0,,0.0,158.73,0.0,630000000.0,630000000.0,130000000.0,0.0,500000000.0,500000000.0,0.0,130000000.0,0.0,0.0,11240.165,500000000.0,0.0,0.0
Greenland,GRL,2021,56266.0,,0.0,158.73,0.0,630000000.0,630000000.0,130000000.0,0.0,500000000.0,500000000.0,0.0,130000000.0,0.0,0.0,11196.815,500000000.0,0.0,0.0
Greenland,GRL,2022,56494.0,,0.0,178.571,0.0,560000000.0,560000000.0,130000000.0,0.0,430000000.0,430000000.0,0.0,130000000.0,0.0,0.0,9912.557,430000000.0,0.0,0.0
Grenada,GRD,2017,120934.0,,0.0,652.174,0.0,230000000.0,230000000.0,230000000.0,0.0,0.0,0.0,0.0,230000000.0,0.0,0.0,1901.864,0.0,0.0,0.0
Grenada,GRD,2018,121853.0,,0.0,652.174,0.0,230000000.0,230000000.0,230000000.0,0.0,0.0,0.0,0.0,230000000.0,0.0,0.0,1887.52,0.0,0.0,0.0
Grenada,GRD,2019,122737.0,,0.0,666.667,0.0,240000000.0,240000000.0,240000000.0,0.0,0.0,0.0,0.0,240000000.0,0.0,0.0,1955.401,0.0,0.0,0.0
Grenada,GRD,2020,123672.0,,0.0,636.364,0.0,220000000.0,220000000.0,220000000.0,0.0,0.0,0.0,0.0,220000000.0,0.0,0.0,1778.899,0.0,0.0,0.0
Grenada,GRD,2021,124624.0,,0.0,652.174,0.0,230000000.0,230000000.0,230000000.0,0.0,0.0,0.0,0.0,230000000.0,0.0,0.0,1845.551,0.0,0.0,0.0
Grenada,GRD,2022,125459.0,,0.0,640.0,0.0,250000000.0,250000000.0,240000000.0,0.0,0.0,10000000.0,0.0,240000000.0,0.0,0.0,1992.683,10000000.0,10000000.0,0.0
Guadeloupe,GLP,2017,397027.0,,70000000.0,596.591,490000000.0,1760000000.0,1760000000.0,1400000000.0,,40000000.0,360000000.0,,910000000.0,180000000.0,110000000.0,4432.948,360000000.0,90000000.0,50000000.0
Guadeloupe,GLP,2018,396273.0,,70000000.0,584.795,450000000.0,1710000000.0,1710000000.0,1340000000.0,,40000000.0,370000000.0,,890000000.0,180000000.0,110000000.0,4315.207,370000000.0,100000000.0,50000000.0
Guadeloupe,GLP,2019,395487.0,,60000000.0,569.767,390000000.0,1720000000.0,1720000000.0,1350000000.0,,40000000.0,370000000.0,,960000000.0,170000000.0,110000000.0,4349.068,370000000.0,100000000.0,60000000.0
Guadeloupe,GLP,2020,395649.0,,80000000.0,547.059,280000000.0,1700000000.0,1700000000.0,1290000000.0,,30000000.0,410000000.0,,1010000000.0,200000000.0,120000000.0,4296.738,410000000.0,110000000.0,70000000.0
Guadeloupe,GLP,2021,396057.0,,250000000.0,500.0,230000000.0,1660000000.0,1660000000.0,1100000000.0,,10000000.0,560000000.0,,870000000.0,330000000.0,80000000.0,4191.316,560000000.0,110000000.0,110000000.0
Guam,GUM,2017,168619.0,,0.0,638.418,0.0,1770000000.0,1770000000.0,1710000000.0,0.0,0.0,60000000.0,0.0,1710000000.0,0.0,0.0,10497.038,60000000.0,60000000.0,0.0
Guam,GUM,2018,168696.0,,0.0,630.058,0.0,1730000000.0,1730000000.0,1660000000.0,0.0,0.0,70000000.0,0.0,1660000000.0,0.0,0.0,10255.134,70000000.0,70000000.0,0.0
Guam,GUM,2019,168632.0,,0.0,632.184,0.0,1740000000.0,1740000000.0,1670000000.0,0.0,0.0,70000000.0,0.0,1670000000.0,0.0,0.0,10318.326,70000000.0,70000000.0,0.0
Guam,GUM,2020,169245.0,,0.0,629.412,0.0,1700000000.0,1700000000.0,1630000000.0,0.0,0.0,70000000.0,0.0,1630000000.0,0.0,0.0,10044.61,70000000.0,70000000.0,0.0
Guam,GUM,2021,170546.0,,0.0,626.437,0.0,1740000000.0,1740000000.0,1660000000.0,0.0,0.0,80000000.0,0.0,1660000000.0,0.0,0.0,10202.526,80000000.0,80000000.0,0.0
Guam,GUM,2022,171783.0,,0.0,622.857,0.0,1750000000.0,1750000000.0,1660000000.0,0.0,0.0,90000000.0,0.0,1660000000.0,0.0,0.0,10187.271,90000000.0,90000000.0,0.0
Guatemala,GTM,2017,16578718.0,123236679680.0,1940000000.0,312.804,3430000000.0,11370000000.0,12340000000.0,3870000000.0,0.0,5810000000.0,8470000000.000001,0.0,440000000.0,2240000000.0,300000000.0,744.328,8470000000.000001,200000000.0,220000000.0
Guatemala,GTM,2018,16850176.0,127435358208.0,3080000000.0,336.496,3900000000.0,12030000000.0,13700000000.0,4490000000.0,0.0,5310000000.0,9210000000.0,0.0,590000000.0,3380000000.0,300000000.0,813.048,9210000000.0,200000000.0,320000000.0
Guatemala,GTM,2019,17106338.0,132535312384.0,3450000000.0,356.502,4059999999.9999995,12330000000.0,13380000000.0,4590000000.0,0.0,4470000000.0,8790000000.0,0.0,530000000.0,3760000000.0,310000000.0,782.166,8790000000.0,230000000.0,330000000.0
Guatemala,GTM,2020,17362716.0,130197389312.0,3020000000.0,264.404,2620000000.0,12600000000.0,12670000000.0,3010000000.0,10000000.0,5780000000.0,9660000000.0,0.0,380000000.0,3350000000.0,330000000.0,729.725,9660000000.0,220000000.0,310000000.0
Guatemala,GTM,2021,17608484.0,140588449792.0,2770000000.0,323.966,3340000000.0,12840000000.0,12810000000.0,4099999999.9999995,10000000.0,5080000000.0,8710000000.0,0.0,750000000.0,3080000000.0,310000000.0,727.49,8710000000.0,230000000.0,320000000.0
Guatemala,GTM,2022,17843914.0,146224644096.0,2890000000.0,328.268,3480000000.0,13190000000.0,13160000000.0,4280000000.0000005,10000000.0,5080000000.0,8880000000.0,0.0,790000000.0,3220000000.0,330000000.0,737.506,8880000000.0,240000000.0,340000000.0
Guinea,GIN,2017,12240791.0,18265128960.0,0.0,220.339,0.0,1770000000.0,1770000000.0,540000000.0,0.0,1210000000.0,1230000000.0,0.0,540000000.0,0.0,0.0,144.598,1230000000.0,20000000.0,0.0
Guinea,GIN,2018,12554871.0,19467827200.0,0.0,335.57,0.0,1490000000.0,1490000000.0,730000000.0,0.0,740000000.0,760000000.0,0.0,730000000.0,0.0,0.0,118.679,760000000.0,20000000.0,0.0
Guinea,GIN,2019,12877537.0,20561330176.0,0.0,253.659,0.0,2049999999.9999998,2049999999.9999998,740000000.0,0.0,1290000000.0,1310000000.0,0.0,740000000.0,0.0,0.0,159.192,1310000000.0,20000000.0,0.0
Guinea,GIN,2020,13205157.0,21528647680.0,0.0,202.312,0.0,3460000000.0,3460000000.0,970000000.0,0.0,2470000000.0,2490000000.0,0.0,970000000.0,0.0,0.0,262.019,2490000000.0,20000000.0,0.0
Guinea,GIN,2021,13531909.0,22615336960.0,0.0,230.0,0.0,3000000000.0,3000000000.0,980000000.0,0.0,2000000000.0,2020000000.0,0.0,980000000.0,0.0,0.0,221.698,2020000000.0,20000000.0,0.0
Guinea,GIN,2022,13859349.0,23678257152.0,0.0,236.842,0.0,3040000000.0,3040000000.0,1020000000.0,0.0,2000000000.0,2020000000.0,0.0,1020000000.0,0.0,0.0,219.347,2020000000.0,20000000.0,0.0
Guinea-Bissau,GNB,2017,1879835.0,2668676096.0,0.0,625.0,0.0,80000000.0,80000000.0,80000000.0,0.0,0.0,0.0,0.0,80000000.0,0.0,0.0,42.557,0.0,0.0,0.0
Guinea-Bissau,GNB,2018,1924954.0,2771625216.0,0.0,625.0,0.0,80000000.0,80000000.0,80000000.0,0.0,0.0,0.0,0.0,80000000.0,0.0,0.0,41.559,0.0,0.0,0.0
Guinea-Bissau,GNB,2019,1970460.0,2896348416.0,0.0,625.0,0.0,80000000.0,80000000.0,80000000.0,0.0,0.0,0.0,0.0,80000000.0,0.0,0.0,40.6,0.0,0.0,0.0
Guinea-Bissau,GNB,2020,2015839.0,2939793664.0,0.0,625.0,0.0,80000000.0,80000000.0,80000000.0,0.0,0.0,0.0,0.0,80000000.0,0.0,0.0,39.686,0.0,0.0,0.0
Guinea-Bissau,GNB,2021,2060730.0,3127940608.0,0.0,625.0,0.0,80000000.0,80000000.0,80000000.0,0.0,0.0,0.0,0.0,80000000.0,0.0,0.0,38.821,0.0,0.0,0.0
Guinea-Bissau,GNB,2022,2105580.0,3259313920.0,0.0,625.0,0.0,80000000.0,80000000.0,80000000.0,0.0,0.0,0.0,0.0,80000000.0,0.0,0.0,37.994,0.0,0.0,0.0
Guyana,GUY,2017,763265.0,,10000000.0,645.455,0.0,1100000000.0,1100000000.0,1080000000.0,0.0,0.0,20000000.0,0.0,1080000000.0,10000000.0,0.0,1441.177,20000000.0,10000000.0,0.0
Guyana,GUY,2018,785518.0,,10000000.0,646.018,0.0,1130000000.0,1130000000.0,1110000000.0,0.0,0.0,20000000.0,0.0,1110000000.0,10000000.0,0.0,1438.541,20000000.0,10000000.0,0.0
Guyana,GUY,2019,798761.0,,10000000.0,640.351,0.0,1140000000.0,1140000000.0,1110000000.0,0.0,0.0,30000000.0,0.0,1110000000.0,10000000.0,0.0,1427.21,30000000.0,20000000.0,0.0
Guyana,GUY,2020,797207.0,,10000000.0,646.018,0.0,1130000000.0,1130000000.0,1110000000.0,0.0,0.0,20000000.0,0.0,1110000000.0,10000000.0,0.0,1417.449,20000000.0,10000000.0,0.0
Guyana,GUY,2021,804571.0,,10000000.0,640.351,0.0,1140000000.0,1140000000.0,1120000000.0,20000000.0,0.0,20000000.0,0.0,1100000000.0,10000000.0,0.0,1416.904,20000000.0,10000000.0,0.0
Guyana,GUY,2022,808727.0,,10000000.0,640.351,0.0,1140000000.0,1140000000.0,1120000000.0,20000000.0,0.0,20000000.0,0.0,1100000000.0,10000000.0,0.0,1409.623,20000000.0,10000000.0,0.0
Haiti,HTI,2017,10863546.0,18822569984.0,0.0,575.472,0.0,1060000000.0,1060000000.0,930000000.0,0.0,130000000.0,130000000.0,0.0,930000000.0,0.0,0.0,97.574,130000000.0,0.0,0.0
Haiti,HTI,2018,11012427.0,19129085952.0,0.0,538.462,0.0,1040000000.0,1040000000.0,850000000.0,0.0,190000000.0,190000000.0,0.0,850000000.0,0.0,0.0,94.439,190000000.0,0.0,0.0
Haiti,HTI,2019,11160441.0,18799472640.0,0.0,556.604,0.0,1060000000.0,1060000000.0,890000000.0,0.0,170000000.0,170000000.0,0.0,890000000.0,0.0,0.0,94.978,170000000.0,0.0,0.0
Haiti,HTI,2020,11306804.0,18185521152.0,0.0,575.472,0.0,1060000000.0,1060000000.0,920000000.0,0.0,140000000.0,140000000.0,0.0,920000000.0,0.0,0.0,93.749,140000000.0,0.0,0.0
Haiti,HTI,2021,11447575.0,17851170816.0,0.0,572.815,0.0,1030000000.0,1030000000.0,900000000.0,0.0,130000000.0,130000000.0,0.0,900000000.0,0.0,0.0,89.975,130000000.0,0.0,0.0
Haiti,HTI,2022,11585003.0,17550917632.0,0.0,567.308,0.0,1040000000.0,1040000000.0,900000000.0,0.0,140000000.0,140000000.0,0.0,900000000.0,0.0,0.0,89.771,140000000.0,0.0,0.0
High-income countries,,2017,1202872536.0,,305730000000.0,430.109,2883940000000.0,11382050000000.0,11374271000000.0,6785980000000.0,3383070000000.0,1339810000000.0,4588290000000.0,1940070000000.0,518970000000.0,345980000000.0,40250000000.0,9455.924,2648220000000.0,279760000000.0,682670000000.0
High-income countries,,2018,1209044728.0,,312540000000.0,420.762,2769020000000.0,11555930000000.0,11525910000000.0,6797180000000.0,3564130000000.0,1375250000000.0,4728730000000.0,1953790000000.0,464030000000.0,353280000000.0,40740000000.0,9533.071,2774940000000.0,321210000000.0,725200000000.0
High-income countries,,2019,1214846354.0,,317380000000.0,401.37,2399660000000.0,11445120000000.0,11421410000000.0,6581830000000.0,3748670000000.0,1320770000000.0,4839580000000.0,1985150000000.0,433500000000.0,357470000000.0,40090000000.0,9401.527,2854430000000.0,368130000000.0,808060000000.0
High-income countries,,2020,1218093003.0,,321000000000.0,381.806,2039100000000.0,11161530000000.0,11152550000000.0,6216200000000.0,3769700000000.0,1366200000000.0,4936350000000.0,1864820000000.0,407400000000.0,361540000000.0,40540000000.0,9155.745,3071530000000.0,437940000000.0,905850000000.0
High-income countries,,2021,1219584303.0,,333410000000.0,387.242,2232380000000.0,11502650000000.0,11476710000000.0,6402890000000.0,3737350000000.0,1329980000000.0,5073820000000.0,1909680000000.0,433160000000.0,373890000000.0,40480000000.0,9410.346,3164140000000.0,528880000000.0,931390000000.0
High-income countries,,2022,1224121770.0,,330490000000.0,385.284,2171380000000.0,11604490000000.0,11594290000000.0,6467230000000.0,3869890000000.0,1261580000000.0,5127060000000.0,1794320000000.0,425960000000.0,370890000000.0,40400000000.0,9471.518,3332740000000.0,649200000000.0,1051069999999.9999
Honduras,HND,2017,9626845.0,43936104448.0,1200000000.0,307.062,0.0,10190000000.0,9770000000.0,4000000000.0,0.0,2970000000.0,5770000000.0,0.0,4000000000.0,1290000000.0,90000000.0,1014.87,5770000000.0,930000000.0,580000000.0
Honduras,HND,2018,9792854.0,45477892096.0,1080000000.0,273.088,0.0,10430000000.0,10070000000.0,3610000000.0,0.0,3150000000.0,6460000000.0,0.0,3610000000.0,1380000000.0,300000000.0,1028.301,6460000000.0,1000000000.0,930000000.0
Honduras,HND,2019,9958832.0,46684516352.0,1460000000.0,335.135,0.0,11350000000.0,11100000000.0,4970000000.0,0.0,2430000000.0,6130000000.0,0.0,4970000000.0,1760000000.0,300000000.0,1114.589,6130000000.0,1120000000.0,820000000.0
Honduras,HND,2020,10121762.0,42499284992.0,1250000000.0,318.909,0.0,10910000000.0,10630000000.0,4550000000.0,0.0,2700000000.0,6080000000.0,0.0,4550000000.0,1560000000.0,310000000.0,1050.212,6080000000.0,1110000000.0,710000000.0
Honduras,HND,2021,10278346.0,47826182144.0,1200000000.0,282.118,60000000.0,11720000000.0,11520000000.0,4290000000.0,0.0,3770000000.0,7230000000.0,0.0,4230000000.0000005,1550000000.0,350000000.0,1120.803,7230000000.0,1140000000.0,770000000.0
Honduras,HND,2022,10432858.0,49738256384.0,1250000000.0,282.265,70000000.0,12220000000.0,12010000000.0,4440000000.0,0.0,4000000000.0,7570000000.0,0.0,4370000000.0,1610000000.0,360000000.0,1151.171,7570000000.0,1190000000.0,770000000.0
Hong Kong,HKG,2017,7461508.0,367441674240.0,140000000.0,810.504,23940000000.0,48170000000.0,36940000000.0,36790000000.0,12440000000.0,0.0,150000000.0,0.0,410000000.0,140000000.0,0.0,4950.742,150000000.0,10000000.0,0.0
Hong Kong,HKG,2018,7481563.0,377902301184.0,140000000.0,790.265,21990000000.0,48610000000.0,36570000000.0,36420000000.0,14140000000.0,0.0,150000000.0,0.0,290000000.0,140000000.0,0.0,4888.016,150000000.0,10000000.0,0.0
Hong Kong,HKG,2019,7496121.0,371582304256.0,140000000.0,776.665,21060000000.0,49320000000.0,36940000000.0,36780000000.0,15540000000.0,0.0,160000000.0,0.0,180000000.0,140000000.0,0.0,4927.882,160000000.0,20000000.0,0.0
Hong Kong,HKG,2020,7500955.0,347263074304.0,140000000.0,691.785,13080000000.0,48000000000.0,35300000000.0,35110000000.0,21870000000.0,0.0,190000000.0,0.0,160000000.0,140000000.0,0.0,4706.067,190000000.0,50000000.0,0.0
Hong Kong,HKG,2021,7494580.0,369654431744.0,140000000.0,699.355,14530000000.0,49780000000.0,37220000000.0,36990000000.0,22260000000.0,0.0,230000000.0,0.0,200000000.0,140000000.0,0.0,4966.255,230000000.0,90000000.0,0.0
